neighborhoods,cat,categories,review_count,name,city,checkin-info,longitude,latitude,state,business_id,stars
[],Sandwiches,"Hot Dogs, Burgers, Sandwiches, Restaurants, Italian",209,Luke's of Chicago's,Phoenix,"{""19-4"": 17, ""20-3"": 4, ""19-1"": 16, ""20-4"": 8, ""18-0"": 8, ""18-3"": 9, ""19-3"": 12, ""22-2"": 5, ""5-3"": 1, ""7-6"": 1, ""19-2"": 7, ""23-4"": 3, ""21-5"": 12, ""18-1"": 20, ""21-6"": 6, ""23-0"": 2, ""0-4"": 4, ""18-2"": 15, ""2-6"": 5, ""1-6"": 3, ""20-0"": 5, ""1-4"": 7, ""19-6"": 2, ""20-5"": 7, ""17-2"": 3, ""22-4"": 3, ""1-5"": 5, ""22-3"": 5, ""23-5"": 9, ""0-6"": 4, ""23-6"": 2, ""20-2"": 5, ""19-0"": 11, ""21-1"": 5, ""22-5"": 11, ""21-0"": 11, ""20-1"": 5, ""19-5"": 12, ""18-4"": 12, ""22-1"": 4, ""18-5"": 5, ""22-6"": 2, ""17-1"": 2, ""21-2"": 6, ""4-4"": 1, ""1-3"": 5, ""21-4"": 4, ""22-0"": 2, ""2-2"": 6, ""2-5"": 5, ""2-3"": 7, ""5-6"": 1, ""3-5"": 1, ""20-6"": 6, ""18-6"": 1, ""17-3"": 3, ""23-2"": 1, ""1-1"": 6, ""23-3"": 3, ""17-4"": 1, ""17-0"": 2, ""0-1"": 2, ""21-3"": 6, ""2-1"": 2, ""0-3"": 4, ""17-5"": 1, ""1-2"": 5, ""3-3"": 1, ""0-2"": 6, ""9-5"": 1, ""23-1"": 2, ""16-0"": 1, ""4-6"": 1, ""15-5"": 1, ""14-2"": 1}",-112.0471767,33.49491133,AZ,-raUM9T-1dKPiB5_vRmFYA,3.5
[],Burgers,"Food, Restaurants, Coffee & Tea, Fast Food, Burgers",35,McDonald's,Glendale,"{""22-3"": 1, ""16-1"": 3, ""17-1"": 1, ""20-6"": 1, ""20-2"": 1, ""14-0"": 3, ""14-2"": 2, ""14-4"": 4, ""15-3"": 3, ""6-1"": 1, ""17-2"": 1, ""18-4"": 1, ""3-6"": 2, ""21-2"": 1, ""21-6"": 2, ""5-5"": 1, ""4-0"": 2, ""15-0"": 4, ""15-4"": 2, ""23-5"": 2, ""1-1"": 1, ""14-1"": 2, ""14-3"": 1, ""18-5"": 1, ""22-6"": 2, ""0-6"": 1, ""0-0"": 2, ""20-0"": 1, ""14-5"": 1, ""0-2"": 2, ""3-3"": 1, ""23-1"": 3, ""23-6"": 4, ""20-5"": 4, ""19-5"": 3, ""18-3"": 1, ""19-6"": 1, ""7-3"": 1, ""3-4"": 1, ""20-3"": 2, ""13-0"": 1, ""22-0"": 1, ""14-6"": 1, ""2-6"": 1, ""15-1"": 3, ""11-0"": 1, ""0-4"": 1, ""17-5"": 3, ""15-5"": 1, ""2-3"": 1, ""1-4"": 1, ""0-5"": 1, ""11-3"": 1, ""21-1"": 1, ""15-6"": 1, ""4-5"": 1, ""2-2"": 1, ""18-2"": 1, ""3-1"": 1}",-112.151738,33.61121508,AZ,-Wxje8_M3S-0wIwdub9Kug,1.5
[],Coffee N Tea,"Breakfast & Brunch, Coffee & Tea, Food, Restaurants, Coffee Roasteries",31,Press Coffee - Biltmore Center,Phoenix,"{""22-6"": 1, ""20-0"": 2, ""17-0"": 1, ""18-0"": 4, ""16-2"": 2, ""2-0"": 1, ""15-3"": 2, ""18-6"": 2, ""18-1"": 1, ""15-4"": 1, ""16-4"": 1, ""16-3"": 2, ""19-1"": 1, ""16-0"": 1, ""17-6"": 3, ""19-0"": 1, ""14-6"": 3, ""16-6"": 1, ""20-6"": 1, ""21-6"": 1, ""21-5"": 2, ""22-1"": 2, ""13-3"": 1, ""14-5"": 2, ""12-2"": 1, ""13-1"": 1, ""16-1"": 1, ""14-2"": 1, ""19-3"": 1, ""17-5"": 2, ""19-6"": 1, ""14-3"": 1, ""15-2"": 1, ""20-3"": 1, ""15-5"": 2, ""22-3"": 1, ""1-2"": 1, ""17-1"": 2, ""20-5"": 1}",-112.031869,33.509869,AZ,_1dS8bRrhN8hoCn58vmoHg,4.5
[],Chinese,"Chinese, Restaurants",71,Yi's Chinese Restaurant,Phoenix,"{""2-5"": 4, ""23-6"": 1, ""0-1"": 1, ""21-4"": 2, ""1-0"": 4, ""23-5"": 1, ""20-3"": 1, ""1-4"": 3, ""1-2"": 1, ""0-5"": 2, ""19-5"": 1, ""2-3"": 3, ""23-4"": 2, ""3-1"": 1, ""18-1"": 2, ""3-0"": 1, ""18-0"": 1, ""20-1"": 1, ""23-1"": 1, ""1-1"": 1, ""0-2"": 1, ""18-5"": 1, ""17-1"": 1, ""20-0"": 1, ""19-3"": 1, ""19-4"": 1, ""1-5"": 1, ""3-5"": 1}",-112.0922881,33.6409957,AZ,_287i8ZeEf0H1LiqPhyvBg,4.5
[],Italian,"Italian, Pizza, Restaurants",50,Ray's Pizza,Phoenix,"{""3-6"": 2, ""19-4"": 2, ""3-1"": 2, ""19-1"": 4, ""18-1"": 3, ""23-5"": 1, ""3-5"": 1, ""23-2"": 1, ""19-2"": 1, ""2-0"": 4, ""6-2"": 1, ""0-1"": 3, ""23-3"": 2, ""2-6"": 4, ""13-4"": 1, ""21-5"": 2, ""0-2"": 2, ""18-2"": 2, ""22-3"": 1, ""19-6"": 2, ""23-4"": 3, ""1-0"": 1, ""22-6"": 1, ""21-4"": 2, ""1-5"": 1, ""18-0"": 1, ""18-6"": 1, ""1-4"": 2, ""4-6"": 2, ""0-6"": 1, ""21-0"": 2, ""23-6"": 1, ""2-4"": 1, ""21-6"": 1, ""0-5"": 2, ""20-6"": 1, ""4-3"": 1, ""0-3"": 1, ""1-6"": 1, ""18-5"": 1, ""22-4"": 2, ""2-2"": 1, ""22-2"": 1, ""1-1"": 1, ""22-5"": 1, ""17-3"": 1, ""23-1"": 1, ""4-2"": 1}",-112.1326821,33.6556552,AZ,_4n7K_UdRSEMw4vJdsU9jQ,3.5
[],Mexican,"Mexican, Restaurants",210,Juan's Authentic Mexican Food,Phoenix,"{""18-4"": 17, ""21-1"": 5, ""20-3"": 15, ""2-6"": 7, ""17-5"": 5, ""19-1"": 15, ""20-4"": 18, ""5-1"": 2, ""19-3"": 26, ""20-6"": 2, ""2-2"": 13, ""14-0"": 1, ""21-0"": 6, ""4-3"": 1, ""0-2"": 6, ""2-4"": 8, ""3-4"": 8, ""0-3"": 9, ""20-2"": 12, ""18-3"": 12, ""23-5"": 6, ""0-6"": 6, ""4-4"": 1, ""1-2"": 11, ""2-1"": 11, ""19-4"": 25, ""0-5"": 18, ""17-0"": 1, ""1-1"": 16, ""2-5"": 14, ""1-3"": 9, ""19-5"": 11, ""21-4"": 7, ""0-1"": 8, ""20-5"": 5, ""2-3"": 5, ""1-4"": 12, ""18-5"": 7, ""23-3"": 2, ""3-5"": 8, ""19-0"": 23, ""1-6"": 6, ""18-0"": 6, ""19-2"": 15, ""1-5"": 9, ""22-5"": 10, ""5-3"": 1, ""20-0"": 13, ""3-3"": 14, ""18-2"": 7, ""0-4"": 4, ""23-1"": 5, ""22-4"": 3, ""22-0"": 4, ""3-2"": 5, ""15-5"": 1, ""20-1"": 6, ""23-4"": 5, ""8-1"": 1, ""18-1"": 7, ""21-3"": 4, ""17-1"": 2, ""21-2"": 1, ""4-2"": 1, ""4-5"": 1, ""17-3"": 1, ""14-1"": 1, ""9-5"": 1, ""21-5"": 7, ""3-1"": 5, ""4-1"": 1, ""17-4"": 1, ""16-3"": 1, ""22-1"": 1, ""9-1"": 1, ""23-2"": 3, ""22-2"": 1, ""22-3"": 2, ""3-6"": 1}",-112.049011,33.4804628,AZ,_6mvQX9x66oz046eS5ii8w,4
[],Chinese,"Restaurants, Chinese, Buffets",8,New Sun Star Super Buffet,Phoenix,"{""15-6"": 1, ""14-2"": 1, ""14-4"": 1, ""19-4"": 1}",-112.0719492,33.3931314,AZ,_7hhpjQHxjPi0gNzzMmO6g,2.5
[],Juice Bars,"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Food, Gluten-Free, Acai Bowls, Restaurants",81,Nekter Juice Bar,Phoenix,"{""15-2"": 7, ""17-6"": 24, ""19-1"": 7, ""20-1"": 11, ""0-2"": 4, ""17-2"": 6, ""14-3"": 6, ""21-6"": 13, ""22-6"": 14, ""16-0"": 4, ""2-1"": 1, ""21-1"": 3, ""20-3"": 4, ""22-3"": 6, ""17-0"": 9, ""20-2"": 7, ""14-0"": 6, ""21-2"": 4, ""19-5"": 20, ""19-6"": 20, ""0-0"": 8, ""18-1"": 3, ""18-3"": 9, ""14-4"": 10, ""20-0"": 8, ""15-1"": 7, ""19-2"": 13, ""18-0"": 7, ""18-5"": 29, ""22-5"": 9, ""19-0"": 17, ""2-2"": 3, ""22-4"": 2, ""1-1"": 5, ""16-1"": 10, ""23-1"": 4, ""0-1"": 8, ""18-6"": 18, ""23-0"": 5, ""19-3"": 7, ""18-4"": 7, ""21-5"": 9, ""16-6"": 10, ""16-2"": 2, ""16-3"": 4, ""0-5"": 7, ""15-0"": 7, ""17-5"": 15, ""23-5"": 6, ""18-2"": 2, ""22-0"": 4, ""23-4"": 3, ""21-0"": 5, ""14-1"": 9, ""16-5"": 11, ""14-5"": 3, ""17-4"": 3, ""20-4"": 11, ""23-2"": 5, ""1-2"": 2, ""15-3"": 10, ""15-4"": 5, ""16-4"": 4, ""15-6"": 4, ""17-1"": 4, ""19-4"": 4, ""23-6"": 3, ""4-4"": 1, ""5-5"": 1, ""15-5"": 4, ""1-0"": 2, ""0-3"": 5, ""6-3"": 1, ""21-4"": 4, ""17-3"": 4, ""20-5"": 6, ""20-6"": 10, ""22-1"": 3, ""1-4"": 2, ""0-6"": 3, ""22-2"": 4, ""7-6"": 1, ""0-4"": 3, ""1-5"": 3, ""1-3"": 3, ""3-3"": 1, ""14-2"": 4, ""23-3"": 3, ""21-3"": 1, ""3-5"": 1, ""4-5"": 1, ""14-6"": 2, ""1-6"": 1}",-111.9881878,33.4954758,AZ,_7u6Cdgoo65xqUNOuRX4Ew,4
[],Chinese,"Chinese, Restaurants, Asian Fusion",70,Hsin Cafe,Phoenix,"{""3-6"": 3, ""18-4"": 6, ""19-3"": 9, ""3-3"": 2, ""2-2"": 6, ""1-6"": 2, ""22-5"": 4, ""23-1"": 1, ""22-1"": 1, ""16-2"": 1, ""14-3"": 1, ""20-4"": 5, ""6-4"": 1, ""20-0"": 8, ""22-0"": 1, ""17-1"": 1, ""2-5"": 1, ""20-2"": 4, ""2-3"": 2, ""0-0"": 1, ""4-6"": 1, ""20-5"": 1, ""14-5"": 1, ""19-1"": 3, ""3-1"": 1, ""1-1"": 2, ""21-6"": 1, ""18-3"": 7, ""19-4"": 5, ""20-3"": 3, ""19-0"": 3, ""22-2"": 2, ""1-4"": 1, ""20-1"": 4, ""5-1"": 1, ""18-2"": 4, ""0-1"": 1, ""1-0"": 1, ""18-0"": 2, ""1-5"": 2, ""18-1"": 2, ""17-2"": 1, ""16-5"": 1, ""21-4"": 1, ""4-5"": 1, ""23-4"": 1}",-112.0719801,33.4539237,AZ,_8c3Ky90nE50rN4Mb_Sxtw,3.5
[],Italian,"Restaurants, Fast Food, Pizza",20,Little Caesars Pizza,Phoenix,"{""5-2"": 1, ""23-2"": 2, ""0-5"": 5, ""3-3"": 1, ""2-6"": 1, ""21-4"": 1, ""19-6"": 1, ""20-6"": 2, ""2-3"": 1, ""3-1"": 1, ""5-5"": 1, ""2-4"": 2, ""4-5"": 1, ""19-5"": 1, ""1-4"": 2, ""23-3"": 1, ""6-6"": 1, ""1-1"": 1, ""1-3"": 1, ""2-1"": 2, ""3-5"": 1, ""2-5"": 1}",-112.1665409,33.3789234,AZ,_8I19IRzDXmMSRES9cEGlw,1.5
[],Sandwiches,"Fast Food, Delis, Sandwiches, Restaurants",21,Firehouse Subs,Tempe,"{""20-4"": 2, ""19-2"": 4, ""21-6"": 1, ""17-3"": 1, ""2-6"": 4, ""19-4"": 2, ""16-4"": 1, ""19-5"": 3, ""19-1"": 2, ""19-0"": 2, ""18-1"": 2, ""18-0"": 4, ""18-3"": 1, ""18-2"": 1, ""22-1"": 1, ""23-5"": 3, ""17-2"": 2, ""19-3"": 2, ""1-6"": 1, ""3-3"": 2, ""17-1"": 1, ""0-1"": 1, ""3-2"": 2, ""0-3"": 1, ""4-5"": 1, ""1-0"": 2, ""22-6"": 1}",-111.96363,33.347676,AZ,_9W8i0ZLcz8oCsjQIc3_Ww,4
[],Burgers,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food",40,McDonald's,Glendale,"{""0-1"": 1, ""19-6"": 5, ""0-0"": 1, ""17-5"": 1, ""19-1"": 4, ""15-0"": 1, ""19-3"": 5, ""23-2"": 1, ""1-0"": 4, ""4-4"": 3, ""2-6"": 2, ""2-5"": 1, ""2-2"": 1, ""19-4"": 8, ""3-3"": 1, ""1-1"": 1, ""23-5"": 1, ""23-0"": 2, ""20-4"": 2, ""20-2"": 2, ""23-6"": 1, ""7-5"": 3, ""2-0"": 1, ""20-6"": 3, ""20-0"": 2, ""1-3"": 3, ""21-1"": 1, ""15-2"": 1, ""13-5"": 3, ""15-3"": 1, ""13-6"": 1, ""8-0"": 1, ""10-6"": 2, ""19-0"": 3, ""6-1"": 1, ""22-6"": 2, ""0-2"": 2, ""22-2"": 1, ""19-5"": 1, ""18-5"": 2, ""5-2"": 2, ""3-6"": 2, ""19-2"": 4, ""7-3"": 2, ""2-3"": 2, ""21-6"": 2, ""21-5"": 4, ""7-2"": 1, ""17-2"": 1, ""20-1"": 1, ""23-3"": 1, ""15-4"": 2, ""16-5"": 3, ""0-4"": 1, ""20-5"": 1, ""18-4"": 1, ""21-3"": 1, ""17-4"": 1, ""17-6"": 2, ""6-6"": 1, ""17-3"": 2, ""12-3"": 2, ""18-3"": 1, ""16-3"": 1, ""15-6"": 4, ""3-1"": 1, ""22-4"": 2, ""22-0"": 1, ""6-0"": 1, ""4-1"": 1, ""6-4"": 1, ""1-6"": 1, ""5-3"": 2, ""13-1"": 1, ""14-2"": 1, ""2-4"": 2, ""1-5"": 1, ""17-1"": 1, ""16-4"": 1}",-112.2024498,33.6702104,AZ,_B-LJC1Aj50Cdxd9p9uBaA,1.5
[],American,"American (Traditional), Barbeque, American (New), Restaurants, Steakhouses",272,Texas Roadhouse,Phoenix,"{""0-5"": 21, ""16-5"": 1, ""0-6"": 35, ""22-2"": 4, ""11-5"": 1, ""17-5"": 1, ""0-0"": 27, ""1-2"": 26, ""2-6"": 30, ""2-0"": 21, ""0-4"": 18, ""2-5"": 29, ""3-6"": 30, ""3-1"": 15, ""1-0"": 27, ""1-5"": 31, ""1-6"": 38, ""0-2"": 13, ""1-1"": 27, ""2-1"": 11, ""20-5"": 8, ""18-5"": 4, ""7-6"": 1, ""1-3"": 17, ""2-2"": 16, ""4-4"": 2, ""20-6"": 11, ""5-6"": 11, ""3-5"": 33, ""22-6"": 10, ""5-1"": 1, ""3-4"": 12, ""23-4"": 12, ""19-6"": 12, ""20-0"": 1, ""19-4"": 15, ""4-1"": 3, ""4-0"": 12, ""23-6"": 11, ""2-3"": 14, ""3-0"": 16, ""1-4"": 20, ""4-2"": 6, ""22-3"": 1, ""22-5"": 5, ""23-5"": 19, ""4-5"": 13, ""20-4"": 7, ""19-5"": 9, ""3-2"": 12, ""21-5"": 10, ""23-2"": 10, ""0-3"": 19, ""21-6"": 10, ""4-3"": 5, ""18-6"": 4, ""0-1"": 6, ""3-3"": 11, ""4-6"": 17, ""2-4"": 14, ""23-3"": 18, ""18-4"": 5, ""5-2"": 1, ""5-5"": 7, ""21-4"": 4, ""23-0"": 6, ""6-5"": 1, ""21-0"": 1, ""19-1"": 1, ""10-3"": 1, ""23-1"": 3, ""22-4"": 2, ""6-6"": 2, ""14-1"": 1}",-112.1182908,33.578692,AZ,_B3jnaQVtDXqydea1y92fQ,3.5
[],Mediterranean,"Middle Eastern, Mediterranean, Halal, Restaurants",31,YS Restaurant,Tempe,"{""20-1"": 2, ""18-6"": 1, ""22-4"": 1, ""2-0"": 3, ""1-5"": 1, ""19-1"": 1, ""23-4"": 1, ""19-0"": 1, ""4-5"": 1, ""21-6"": 1, ""18-3"": 1, ""18-4"": 1, ""3-5"": 1, ""23-6"": 3, ""2-1"": 1, ""21-2"": 1, ""2-5"": 1, ""20-3"": 2, ""21-1"": 1, ""4-3"": 1, ""2-4"": 1, ""5-5"": 1, ""0-5"": 2, ""20-4"": 1, ""19-2"": 1, ""22-5"": 3, ""22-6"": 1, ""23-5"": 2, ""23-2"": 1, ""20-6"": 1, ""1-0"": 1}",-111.9255942,33.422391,AZ,_BJdRw73rGb35ofd3ElTUA,4.5
[],American,"Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Burgers, Food, American (Traditional)",12,Sonic Drive-In,Glendale,"{""20-5"": 1, ""21-2"": 1, ""15-1"": 1, ""5-1"": 3, ""4-0"": 3, ""22-0"": 1, ""16-0"": 2, ""19-1"": 2, ""19-3"": 3, ""19-0"": 4, ""19-2"": 1, ""19-4"": 1, ""8-0"": 1, ""7-3"": 1, ""23-1"": 1, ""11-1"": 1, ""18-1"": 2, ""15-4"": 2, ""23-0"": 1, ""2-3"": 1, ""17-2"": 1, ""4-3"": 2, ""9-3"": 1, ""5-0"": 2, ""2-0"": 3, ""6-2"": 1, ""22-5"": 2, ""23-3"": 4, ""14-1"": 1, ""14-2"": 1, ""22-4"": 2, ""0-5"": 1, ""1-3"": 2, ""14-3"": 3, ""17-6"": 1, ""13-2"": 1, ""3-5"": 2, ""18-3"": 2, ""16-5"": 1, ""23-6"": 1, ""21-5"": 1, ""21-3"": 1, ""19-5"": 2, ""3-0"": 4, ""0-6"": 1, ""22-2"": 1, ""20-6"": 2, ""21-1"": 1, ""0-2"": 2, ""1-5"": 1, ""4-6"": 1, ""21-6"": 1, ""5-3"": 1, ""5-4"": 1, ""6-5"": 1, ""18-2"": 1, ""16-3"": 1, ""4-1"": 1, ""22-3"": 1, ""3-4"": 2, ""0-4"": 1, ""0-3"": 1, ""22-1"": 1}",-112.1993381,33.5378607,AZ,_bvc2j6E8mk_ZiMoh2iMuQ,2
[],Sports Bar,"Nightlife, Bars, Sports Bars, Dive Bars, Restaurants, Burgers, Sandwiches",289,Original Hamburger Works,Phoenix,"{""2-3"": 23, ""20-2"": 12, ""20-5"": 14, ""1-1"": 23, ""20-6"": 18, ""3-5"": 12, ""20-0"": 14, ""19-3"": 34, ""2-6"": 15, ""17-3"": 2, ""2-5"": 23, ""0-2"": 12, ""1-6"": 16, ""22-6"": 15, ""19-5"": 14, ""19-4"": 35, ""18-5"": 11, ""1-3"": 20, ""21-6"": 17, ""19-2"": 27, ""19-0"": 17, ""2-1"": 23, ""19-1"": 22, ""18-4"": 49, ""0-3"": 14, ""4-5"": 5, ""21-5"": 9, ""18-2"": 21, ""1-5"": 21, ""2-4"": 10, ""3-6"": 12, ""18-1"": 20, ""4-4"": 2, ""20-1"": 10, ""18-3"": 22, ""23-6"": 18, ""0-1"": 8, ""20-3"": 13, ""18-6"": 14, ""23-2"": 7, ""3-3"": 8, ""23-3"": 4, ""21-2"": 3, ""18-0"": 17, ""5-5"": 2, ""0-6"": 11, ""21-0"": 7, ""21-1"": 6, ""0-0"": 25, ""23-1"": 11, ""0-5"": 17, ""23-0"": 3, ""22-2"": 3, ""7-2"": 1, ""19-6"": 14, ""22-1"": 3, ""20-4"": 17, ""1-0"": 18, ""1-4"": 16, ""3-4"": 6, ""2-0"": 13, ""22-5"": 19, ""22-0"": 3, ""3-2"": 3, ""15-4"": 1, ""6-6"": 1, ""15-6"": 1, ""5-1"": 1, ""6-3"": 1, ""16-4"": 1, ""23-5"": 7, ""0-4"": 13, ""2-2"": 8, ""21-4"": 6, ""15-2"": 3, ""17-4"": 3, ""4-2"": 5, ""1-2"": 12, ""23-4"": 8, ""17-1"": 2, ""4-1"": 3, ""15-5"": 1, ""6-2"": 1, ""3-1"": 1, ""22-4"": 4, ""22-3"": 2, ""21-3"": 4, ""6-0"": 1, ""4-6"": 5, ""17-2"": 2, ""4-3"": 2, ""5-4"": 1, ""17-0"": 1, ""3-0"": 4, ""14-6"": 1, ""6-5"": 1, ""14-3"": 1}",-112.0911877,33.4798071,AZ,_c3ixq9jYKxhLUB0czi0ug,4
[],Mexican,"Restaurants, Tex-Mex, Mexican, Fast Food",4,Taco Bell,Phoenix,"{""20-2"": 1, ""8-6"": 1, ""17-6"": 1, ""18-4"": 1, ""22-6"": 1, ""1-2"": 4, ""23-2"": 1, ""1-5"": 2, ""19-3"": 2, ""21-4"": 1, ""22-3"": 1, ""0-6"": 1, ""22-5"": 1, ""18-2"": 1, ""20-3"": 1, ""19-0"": 1, ""19-1"": 2, ""1-4"": 1, ""7-0"": 1}",-112.030345,33.458733,AZ,_cRDDAasE-4584eXN_5Ecw,2
[],Indian,"Indian, Food, Specialty Food, Restaurants, Buffets, Grocery, Ethnic Food",157,New India Bazaar,Phoenix,"{""20-4"": 8, ""0-0"": 6, ""1-6"": 4, ""1-5"": 8, ""2-5"": 3, ""19-1"": 26, ""22-2"": 2, ""21-1"": 1, ""20-2"": 13, ""23-3"": 3, ""22-4"": 1, ""20-1"": 11, ""0-3"": 7, ""2-0"": 5, ""17-6"": 2, ""1-2"": 7, ""1-3"": 5, ""20-6"": 12, ""18-1"": 17, ""23-5"": 3, ""0-6"": 8, ""21-5"": 6, ""19-5"": 7, ""1-0"": 4, ""0-1"": 1, ""13-2"": 1, ""22-3"": 2, ""20-5"": 9, ""1-1"": 3, ""19-4"": 28, ""2-4"": 14, ""18-0"": 1, ""23-1"": 2, ""18-3"": 10, ""20-3"": 5, ""18-2"": 10, ""19-6"": 6, ""2-2"": 11, ""3-4"": 2, ""19-2"": 19, ""21-0"": 1, ""23-2"": 3, ""17-1"": 1, ""21-2"": 5, ""21-6"": 6, ""15-3"": 1, ""18-4"": 17, ""0-2"": 7, ""16-2"": 1, ""13-3"": 1, ""14-4"": 1, ""22-1"": 1, ""0-4"": 4, ""2-3"": 5, ""21-3"": 6, ""15-6"": 1, ""11-1"": 1, ""19-3"": 16, ""1-4"": 3, ""0-5"": 2, ""15-5"": 1, ""14-6"": 2, ""18-6"": 4, ""3-0"": 4, ""17-3"": 1, ""21-4"": 7, ""10-6"": 1, ""16-3"": 1, ""3-5"": 2, ""16-4"": 1, ""4-5"": 2, ""20-0"": 1, ""2-6"": 3, ""23-4"": 2, ""23-6"": 2, ""22-5"": 2, ""4-4"": 1, ""18-5"": 2, ""3-6"": 2, ""22-6"": 1, ""3-3"": 1}",-112.0654671,33.4760486,AZ,_DiGwfdiH913E4LURwb2qg,3.5
[],Burgers,"Burgers, Wine Bars, Restaurants, Steakhouses, Bars, Nightlife, Diners, Seafood",873,Durant's,Phoenix,"{""20-3"": 14, ""3-1"": 17, ""20-0"": 10, ""23-0"": 5, ""20-1"": 10, ""3-2"": 15, ""5-6"": 16, ""19-2"": 13, ""1-2"": 38, ""6-5"": 4, ""18-2"": 17, ""1-5"": 57, ""19-3"": 17, ""21-4"": 10, ""2-0"": 44, ""3-3"": 19, ""4-5"": 25, ""1-6"": 63, ""3-0"": 15, ""0-6"": 28, ""1-0"": 40, ""0-0"": 17, ""3-6"": 53, ""23-6"": 11, ""0-1"": 21, ""1-1"": 24, ""0-3"": 25, ""3-4"": 25, ""1-3"": 39, ""2-3"": 34, ""4-6"": 38, ""2-1"": 29, ""18-4"": 16, ""0-5"": 29, ""0-4"": 21, ""5-5"": 24, ""2-2"": 42, ""2-5"": 57, ""4-2"": 23, ""3-5"": 59, ""1-4"": 39, ""21-5"": 1, ""18-1"": 14, ""5-2"": 7, ""23-5"": 10, ""23-4"": 20, ""2-6"": 52, ""18-3"": 14, ""18-0"": 12, ""21-6"": 3, ""22-0"": 5, ""15-3"": 2, ""21-3"": 3, ""4-4"": 16, ""19-1"": 15, ""20-2"": 9, ""23-1"": 6, ""14-1"": 1, ""19-4"": 16, ""0-2"": 25, ""22-5"": 2, ""4-3"": 12, ""20-4"": 12, ""4-1"": 16, ""21-1"": 4, ""23-3"": 34, ""17-3"": 1, ""2-4"": 23, ""21-2"": 3, ""5-4"": 5, ""8-3"": 1, ""21-0"": 6, ""5-1"": 5, ""22-4"": 15, ""23-2"": 16, ""22-1"": 4, ""12-3"": 2, ""13-4"": 1, ""12-2"": 1, ""5-3"": 4, ""22-3"": 6, ""16-2"": 1, ""22-2"": 2, ""10-4"": 2, ""18-6"": 2, ""11-1"": 1, ""8-5"": 1, ""19-0"": 6, ""9-2"": 1, ""18-5"": 2, ""11-2"": 1, ""4-0"": 9, ""7-1"": 2, ""15-6"": 1, ""5-0"": 3, ""17-5"": 1, ""16-0"": 1, ""19-5"": 1, ""16-5"": 2, ""17-4"": 2, ""13-0"": 2, ""16-6"": 2, ""6-6"": 4, ""6-1"": 1, ""22-6"": 1, ""6-4"": 1, ""20-5"": 1}",-112.0735331,33.47720641,AZ,_DPJ_PHJnXsuhYhsgBA0Xw,4
[],Italian,"Italian, Restaurants, Salad",299,Adela's Italian,Phoenix,"{""21-4"": 3, ""2-4"": 8, ""1-1"": 4, ""19-4"": 3, ""3-6"": 8, ""4-6"": 6, ""3-1"": 3, ""4-1"": 1, ""0-0"": 4, ""2-2"": 5, ""18-6"": 1, ""2-0"": 6, ""2-1"": 5, ""1-0"": 10, ""1-2"": 11, ""0-5"": 8, ""1-5"": 10, ""19-2"": 8, ""0-6"": 4, ""3-4"": 2, ""3-5"": 7, ""22-5"": 2, ""1-4"": 3, ""0-2"": 6, ""20-2"": 2, ""2-5"": 8, ""2-6"": 6, ""1-6"": 7, ""2-3"": 6, ""23-4"": 2, ""17-1"": 1, ""20-3"": 3, ""17-4"": 1, ""18-4"": 2, ""0-4"": 3, ""3-3"": 5, ""23-5"": 1, ""1-3"": 10, ""3-2"": 3, ""20-4"": 1, ""21-6"": 3, ""20-1"": 2, ""0-3"": 3, ""23-3"": 1, ""18-1"": 1, ""19-1"": 2, ""5-2"": 1, ""23-6"": 1, ""22-6"": 1, ""5-5"": 1, ""22-0"": 2, ""19-0"": 1, ""3-0"": 1, ""18-0"": 1, ""21-3"": 1}",-111.9939478,33.47985225,AZ,_e3rChyednoh47n2cjGv2w,4.5
